time, body_vx, body_vy, body_vz, inertial_vx, inertial_vy, inertial_vz, phi, theta, psi
60128.59375,-9.4700801128056e-05,2.4158571250155e-05,-0.00039043775177561,-7.8671488154214e-05,3.1033872801345e-05,0.00039349868893623,0.016903331503272,1.005432009697,204.95509338379
60128.609375,-8.3653772890102e-05,1.5981564501999e-05,-0.00041197103564627,-9.7829804872163e-05,2.3230886654346e-05,0.00040848887874745,0.016878474503756,1.0051822662354,204.95516967773
60128.625,-7.5407151598483e-05,1.1083213394159e-05,-0.00042553903767839,-0.0001110653829528,1.856722519733e-05,0.00041738746222109,0.016857527196407,1.004962682724,204.9552154541
60128.640625,-6.79935910739e-05,1.1576469660213e-05,-0.00043935069697909,-0.00012361021072138,1.9298631741549e-05,0.00042677190504037,0.01683702878654,1.0047264099121,204.95527648926
60128.65234375,-6.1498598370235e-05,1.5934789189487e-05,-0.00045204794150777,-0.00013482439680956,2.3875198166934e-05,0.00043547182576731,0.01682011038065,1.004497885704,204.95532226563
60128.66796875,-5.5170574341901e-05,2.23714778258e-05,-0.00046419241698459,-0.00014563917648047,3.0520059226546e-05,0.00044370780233294,0.016806343570352,1.0042667388916,204.95536804199
60128.68359375,-4.8524449084653e-05,3.0570150556741e-05,-0.000476438755868,-0.00015677306510042,3.8928097637836e-05,0.00045187369687483,0.016795290634036,1.0040187835693,204.95542907715
60128.69921875,-4.1576462535886e-05,3.8130099710543e-05,-0.00048743933439255,-0.00016765939653851,4.6675566409249e-05,0.00045879336539656,0.016787832602859,1.0037789344788,204.95545959473
60128.71484375,-3.3242922654608e-05,4.5873282942921e-05,-0.00049905467312783,-0.00018006008758675,5.4616270062979e-05,0.00046568282414228,0.016782842576504,1.003511428833,204.95550537109
60128.73046875,-2.6063742552651e-05,5.1808474381687e-05,-0.00050758948782459,-0.00019012767006643,6.0695918364218e-05,0.00047029566485435,0.016780892387033,1.0032848119736,204.95555114746
60128.74609375,-1.7167651094496e-05,5.9915051679127e-05,-0.0005179918371141,-0.00020252406829968,6.8978311901446e-05,0.00047584253479727,0.016782185062766,1.0030094385147,204.95558166504
60128.76171875,-9.882543963613e-06,6.314418715192e-05,-0.00052400899585336,-0.00021164469944779,7.2308001108468e-05,0.00047817183076404,0.016785958781838,1.0027742385864,204.95561218262
60128.77734375,-2.1375833512138e-06,6.1400329286698e-05,-0.00052637117914855,-0.00021967587235849,7.060103234835e-05,0.00047707359772176,0.016792176291347,1.0025078058243,204.9556427002
60128.79296875,3.6098169857723e-06,5.8479890867602e-05,-0.00052437762496993,-0.00022406666539609,6.7642446083482e-05,0.00047288832138292,0.01679889857769,1.0022854804993,204.95565795898
60128.8125,1.0339136679249e-05,5.2968007366871e-05,-0.00051722110947594,-0.00022718844411429,6.2001687183511e-05,0.00046365009620786,0.016809811815619,1.0020008087158,204.95568847656
60128.828125,1.4253225344873e-05,4.8278358008247e-05,-0.00050914945313707,-0.00022736558457837,5.7168748753611e-05,0.00045475680963136,0.016817828640342,1.0018082857132,204.95570373535
60128.84375,1.7946915249922e-05,4.0499086026102e-05,-0.0004963792162016,-0.00022538278426509,4.9164318625117e-05,0.00044174666982144,0.016826927661896,1.0015789270401,204.95571899414
60128.859375,1.991578938032e-05,3.3700915082591e-05,-0.000482456991449,-0.00022134305618238,4.2121660953853e-05,0.0004284041642677,0.016833636909723,1.0013904571533,204.95571899414
60128.875,2.1022538930993e-05,2.5057790480787e-05,-0.00046276036300696,-0.00021409886539914,3.3133605029434e-05,0.0004102204402443,0.016839453950524,1.0011810064316,204.95571899414
60128.890625,2.2218624508241e-05,2.1226105673122e-05,-0.00044153389171697,-0.00020625608158298,2.8930018743267e-05,0.00039053536602296,0.016844002529979,1.0010193586349,204.95571899414
60128.90625,2.4398439563811e-05,1.90517584997e-05,-0.0004161968245171,-0.00019755933317356,2.631156348798e-05,0.00036668250686489,0.01684956625104,1.0008603334427,204.95571899414
60128.921875,2.7358952138457e-05,1.8161688785767e-05,-0.0003903828910552,-0.00018936007109005,2.4968887373689e-05,0.00034204745315947,0.016856303438544,1.0007185935974,204.95571899414
60128.9375,3.1612191378372e-05,1.8026566976914e-05,-0.00036102501326241,-0.00018083241593558,2.4318887881236e-05,0.00031364243477583,0.016865640878677,1.0005744695663,204.95570373535
60128.94921875,3.6128349165665e-05,1.7818201740738e-05,-0.00033229906694032,-0.0001728102506604,2.3606857212144e-05,0.00028570051654242,0.016876541078091,1.0004466772079,204.95568847656
60128.96484375,4.1243773011956e-05,1.7128471881733e-05,-0.00030073887319304,-0.00016413895355072,2.2364021788235e-05,0.00025494422880001,0.016890067607164,1.0003235340118,204.9556427002
60128.98046875,4.6391352952924e-05,1.5951440218487e-05,-0.00026874933973886,-0.00015531929966528,2.0626657715184e-05,0.00022379291476682,0.016905078664422,1.0002156496048,204.95559692383
60128.99609375,5.0786926294677e-05,1.4881969036651e-05,-0.00024028879124671,-0.00014730590919498,1.9058883481193e-05,0.00019615610654,0.016919448971748,1.0001332759857,204.95558166504
